source,market_id,player_name,match_name,match_key,match_start_time,status,label,would_have_worked,n_pre_snapshots,pre_span_minutes,best_wave_pp,entry_time,entry_lead_minutes,entry_prob,peak_prob,peak_time,peak_lead_minutes,move_at_start_pp,max_dip_after_entry_pp,entry_spread,entry_volume,entry_velocity5_pp,entry_band,max_prematch_watch_score,n_prematch_score_rows,alerted_prematch,first_prematch_alert_type,first_prematch_alert_at,alerted_any
polymarket,0xfe6e4a0132f89f2d061dc74484ee291a48807cf4d6e0aae46c8b3aaca95e6ef2,Tianhui Zhang,ITF Wuning: Tianhui Zhang vs Yan Cheng Chen,tianhui zhang|yan cheng chen,2026-06-30T05:00:00,completed,flat,0,6,195.4,0.5,2026-06-29T22:46:25.322583,373.6,0.67,0.675,2026-06-29T23:49:14.129130,310.8,0.0,0.0,0.02,7.205881,,60%+,29.0,1,0,,,0
polymarket,0xff504a5b37ad0b87434af13a845d6d5fcd28dd34b77698724dba2421b329d811,Karla Bartel,ITF Monastir: Karla Bartel vs Arina Arifullina,arina arifullina|karla bartel,2026-06-28T08:30:00,completed,flat,0,8,544.7,0.5,2026-06-27T23:18:03.702731,551.9,0.7,0.705,2026-06-28T08:22:43.090314,7.3,0.5,0.0,0.02,,,60%+,26.0,1,0,,,0
polymarket,0xc84150b6cc0eee4703fb4d3658051e079aad2ab1db97a35c26e2dbdfd8c75b49,Daniel Michalski,Plovdiv: Daniel Michalski vs Inaki Montes,daniel michalski|inaki montes,2026-06-25T09:30:00,completed,flat,0,14,736.1,0.45,2026-06-24T17:49:13.762730,940.8,0.356,0.3605,2026-06-25T06:00:57.237877,209.0,0.45,0.0,0.028,10.0,,30-60%,47.0,14,0,,,0
polymarket,0x013f3dd823509bc11d2b6964a69bfab98eb44d047dc09c84dd004b667634e2a1,Matyas Fuele,ITF Slovenska Bistrica: Matyas Fuele vs Denis Petak,denis petak|matyas fuele,2026-06-25T09:00:00,completed,insufficient_history,0,2,4.4,,,,,,,,,,,,,,,0,0,,,0
polymarket,0x016b280b4472ff65afd56c23ddcc83d81fdaee4f647618abb897175bc36b305b,Marc Polmans,Mallorca Championships: Marc Polmans vs Grigor Dimitrov,grigor dimitrov|marc polmans,2026-06-23T10:35:00,completed,insufficient_history,0,2,6.1,,,,,,,,,,,,,,57.0,22,1,PRE_SPIKE_CANDIDATE,2026-06-22T18:58:55.034770,1
polymarket,0x01e23601029be75013ac8d1e5482b073e4bd9e71f4b5c3eee56d19e0d446ce57,Selena Janicijevic,ITF Tarvisio: Selena Janicijevic vs Deborah Chiesa,deborah chiesa|selena janicijevic,2026-06-23T08:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,41.0,10,0,,,0
polymarket,0x01f8253013b64095710d073f395280771d36fe812436b16e320b6abbc5764409,Geoffrey Blancaneaux,Plovdiv: Geoffrey Blancaneaux vs Tomasz Berkieta,geoffrey blancaneaux|tomasz berkieta,2026-06-23T07:30:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,36.0,4,0,,,0
polymarket,0x0215bf336dac9fa0ec09c9c810c9301ea7f897ecdedfb3e4b1901ff6f0b7e978,Caroline Werner,"Wimbledon, Qualification WTA: Caroline Werner vs Alina Charaeva",alina charaeva|caroline werner,2026-06-24T17:40:00,completed,flat,0,15,1069.2,0.0,2026-06-23T23:18:11.010958,1101.8,0.165,0.165,2026-06-23T23:23:33.586811,1096.4,-3.0,0.0,0.01,7.146466,,12-30%,30.0,15,0,,,0
polymarket,0x0251277cd8cbd4571384e8c9d990d0b9b80a7cdb5685408334d44cba41834532,Hayu Kinoshita,"Wimbledon, Qualification WTA: Hayu Kinoshita vs Viktoriya Tomova",hayu kinoshita|viktoriya tomova,2026-06-23T16:45:00,completed,flat,0,8,506.9,0.0,2026-06-23T08:06:51.050596,518.1,0.435,0.435,2026-06-23T08:12:54.770659,512.1,-1.0,0.0,0.01,7678.4584190000005,,30-60%,45.0,18,1,PRE_SPIKE_CANDIDATE,2026-06-22T21:32:38.058763,1
polymarket,0x03876e353d2e22a9133d8469bc23750be8fb5271d948490cbef77dc640e8574d,Alja Senica,ITF Tarvisio: Alja Senica vs Vittoria Paganetti,alja senica|vittoria paganetti,2026-06-23T08:30:00,completed,insufficient_history,0,2,6.1,,,,,,,,,,,,,,35.0,4,0,,,0
polymarket,0x03eadb5491c6a609759f66bbae02522c65552d70127ed756033598425d6b1b84,Alyssa Ahn,ITF Claremont: Alyssa Ahn vs Salma Ewing,alyssa ahn|salma ewing,2026-06-26T19:00:00,completed,insufficient_history,0,2,4.4,,,,,,,,,,,,,,24.0,2,0,,,0
polymarket,0x05960821a06cf2e3b66a74ae7955670c7da9ad732c7f683287b3ad5f6831f472,Edouard Villoslada,ITF Tanger: Edouard Villoslada vs Johan Nikles,edouard villoslada|johan nikles,2026-06-24T08:30:00,completed,flat,0,16,939.2,0.0,2026-06-23T16:29:00.228561,961.0,0.5,0.5,2026-06-23T16:33:46.622762,956.2,-42.5,0.0,0.98,,,30-60%,36.0,16,0,,,0
polymarket,0x05e3f73006b40cb55f445de468d3bf1d1bc0ce744ebeabc3e6ec25527e188e7c,Sergio Callejon Hernando,ITF Bakio: Sergio Callejon Hernando vs Paul Inchauspe,paul inchauspe|sergio callejon hernando,2026-06-26T15:00:00,completed,insufficient_history,0,4,134.8,,,,,,,,,,,,,,26.0,4,0,,,0
polymarket,0x06a4a812e34f2a9ded945821ae7cf94efb2378991a04b0a36f92e4500a1d5311,Enrico Dalla Valle,Plovdiv: Enrico Dalla Valle vs Nikita Bilozertsev,enrico dalla valle|nikita bilozertsev,2026-06-23T09:00:00,completed,insufficient_history,0,2,6.1,,,,,,,,,,,,,,47.0,3,0,,,0
polymarket,0x06fbe1fd89c3b9e3c5019bb2d7ae13754b92e005ddd49e9ca7d5d6c5d41079f3,Vaishnavi Adkar,ITF Palma Del Rio: Vaishnavi Adkar vs Han Shi,han shi|vaishnavi adkar,2026-06-23T08:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,36.0,10,0,,,0
polymarket,0x07343496873b3c4b35d9614714257deb634b5ef00b38bf264da0d65b3eb87b12,Marvin Moeller,ITF Brussels: Marvin Moeller vs Dylan Dietrich,dylan dietrich|marvin moeller,2026-06-27T07:30:00,completed,insufficient_history,0,2,4.6,,,,,,,,,,,,,,19.0,2,0,,,0
polymarket,0x0787c61d54c5e3de3c30e9ba5250951ce8d59731b4eb4a73799d51950aff9a8f,Lavinia Luciano,ITF Galati: Lavinia Luciano vs Anastasia Safta,anastasia safta|lavinia luciano,2026-06-26T07:15:00,completed,flat,0,6,335.1,0.0,2026-06-25T22:41:40.759109,513.3,0.4,0.4,2026-06-25T22:44:22.339361,510.6,-0.5,0.0,0.02,6.229504,,30-60%,36.0,6,0,,,0
polymarket,0x0793bb54d40164d05f03b50721a45fbbe6edf98d4246278bee97afaec0674063,Xiaodi You,"Wimbledon, Qualification WTA: Xiaodi You vs Leolia Jeanjean",leolia jeanjean|xiaodi you,2026-06-23T15:25:00,completed,flat,0,6,357.3,0.0,2026-06-23T08:06:51.050596,438.1,0.355,0.355,2026-06-23T08:12:54.770659,432.1,-2.0,0.0,0.01,1575.253326,,30-60%,51.0,16,1,PRE_SPIKE_CANDIDATE,2026-06-22T23:05:40.851853,1
polymarket,0x08fbdf697adc33a03968eed92e7b05b0e88e31b2c6e924cbee27aacdd11bf8bc,Vuk Pantic Crncevic,ITF Kursumlijska Banja: Vuk Pantic Crncevic vs Boris Butulija,boris butulija|vuk pantic crncevic,2026-06-24T10:05:00,completed,flat,0,8,530.0,0.0,2026-06-23T23:18:11.010958,646.8,0.5,0.5,2026-06-23T23:23:33.586811,641.4,-39.0,0.0,0.98,,,30-60%,30.0,8,0,,,0
polymarket,0x09571e71b67692cb0fb6e5c8f004e9035b0a9906a341f0fd209947fd68ab878f,Angela Fita Boluda,"Wimbledon, Qualification WTA: Angela Fita Boluda vs Lina Gjorcheska",angela fita boluda|lina gjorcheska,2026-06-23T11:50:00,completed,insufficient_history,0,4,206.8,,,,,,,,,,,,,,30.0,14,0,,,0
polymarket,0x0971b866b751a15de30476b45c82551a93c99eb3eb589059fdfa400288d0d918,Kuzuhara/Langmo,Tyler (Doubles): Kuzuhara/Langmo vs Pearson/Puttergill,kuzuhara langmo|pearson puttergill,2026-06-02T14:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0x09dd894f44dccef9a6f116723132debbda2667e30d48a63040f00c735b4d918b,Cerundolo/Carabelli,Lexus Eastbourne Open (Doubles): Cerundolo/Carabelli vs Johnson/Zielinski,cerundolo carabelli|johnson zielinski,2026-06-24T14:30:00,completed,flat,0,14,927.3,0.0,2026-06-23T22:06:45.196736,983.2,0.5,0.5,2026-06-23T23:18:11.010958,911.8,0.0,0.0,0.96,,,30-60%,21.0,14,0,,,0
polymarket,0x0a4f028913836539099009ea3faabc49d6f7a43aa8bb6ffa1ad4182169693db0,Sergey Fomin,Targu Mures: Sergey Fomin vs Max Alcala Gurri,max alcala gurri|sergey fomin,2026-06-23T08:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,34.0,42,0,,,0
polymarket,0x0a75d99cde61c0851cc0dc8d0bdb0640711ff5c86119563154b8d29197a47041,Polina Isakova,ITF Palma Del Rio: Polina Isakova vs Anna Kubareva,anna kubareva|polina isakova,2026-06-23T18:45:00,completed,flat,0,8,417.7,0.0,2026-06-23T11:28:09.727785,436.8,0.05,0.05,2026-06-23T11:33:40.498488,431.3,-0.6,0.0,0.02,,,2-12%,31.0,8,0,,,0
polymarket,0x0ad12a1c8f164db63529a2a9702e1a5ce5f352a626438c1356ba2c12ba240a7d,Stephanie Judith Visscher,ITF Palma Del Rio: Stephanie Judith Visscher vs Elena Micic,elena micic|stephanie judith visscher,2026-06-23T08:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,47.0,6,0,,,0
polymarket,0x0b286f9c1c5c3cf3a7acc6bb8e99eb87f16195c47d1ab7aa72ab28060265d94a,Milev/Nesterov,Plovdiv (Doubles): Milev/Nesterov vs Jans/Visker,jans visker|milev nesterov,2026-06-23T08:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,30.0,28,0,,,0
polymarket,0x0b4426cb78d733ea7e9d3d960845ba4164265a1c813230287233a9033a73c0b2,Dev/Sinha,Plovdiv (Doubles): Dev/Sinha vs Sueoka/Tajima,dev sinha|sueoka tajima,2026-06-23T08:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,35.0,28,0,,,0
polymarket,0x0b502b38427cf97821f7feedde9bcfedee9520ed77149edcc796a109cbf93b5d,Thomas Fancutt,Plovdiv: Thomas Fancutt vs Mathys Erhard,mathys erhard|thomas fancutt,2026-06-23T15:30:00,completed,flat,0,6,357.3,0.0,2026-06-23T08:06:51.050596,443.1,0.175,0.175,2026-06-23T08:12:54.770659,437.1,0.0,0.0,0.01,518.252217,,12-30%,30.0,16,0,,,0
polymarket,0x0ba347b5e9c16f57a5c3d88bd0abfed59710d38b5e169b7724bde3d9f8a7bfe9,Yuka Hosoki,ITF Sapporo: Yuka Hosoki vs Mayuka Aikawa,mayuka aikawa|yuka hosoki,2026-06-25T02:00:00,completed,flat,0,12,486.2,0.0,2026-06-24T17:49:13.762730,490.8,0.5,0.5,2026-06-24T17:53:02.612019,487.0,-32.0,0.0,0.98,,,30-60%,29.0,12,0,,,0
polymarket,0x0bcf716c7abb879677233c0a3874fe420d6b5b6bc8a85e5fde68a833863ba741,Linda Fruhvirtova,"Wimbledon, Qualification WTA: Linda Fruhvirtova vs Emerson Jones",emerson jones|linda fruhvirtova,2026-06-23T11:50:00,completed,insufficient_history,0,4,206.8,,,,,,,,,,,,,,41.0,14,0,,,0
polymarket,0x0bf2deeb5ee1279d08a71205035177e251fc855dafa0267daba5cdaafc2ef25b,Tian Jialin,ITF Kursumlijska Banja: Tian Jialin vs Dusica Popovski,dusica popovski|tian jialin,2026-06-26T07:00:00,completed,insufficient_history,0,2,2.9,,,,,,,,,,,,,,28.0,2,0,,,0
polymarket,0x0d0fda7f1f2375f5b35d66397f07927e9ac8c8dc4481a800e46fd202423b8a1e,Kimberly Birrell,Lexus Eastbourne Open: Kimberly Birrell vs Barbora Krejcikova,barbora krejcikova|kimberly birrell,2026-06-23T16:20:00,completed,flat,0,6,357.3,0.0,2026-06-23T08:06:51.050596,493.1,0.325,0.325,2026-06-23T08:12:54.770659,487.1,-1.0,0.0,0.01,820.478386,,30-60%,49.0,26,1,PRE_SPIKE_CANDIDATE,2026-06-23T08:06:58.897137,1
polymarket,0x0d1c45e4790a04a0195faa47fa1dc1c60968f249ef127e86a9b010c4042dcb71,Cayetana Gay,ITF Palma Del Rio: Cayetana Gay vs Carolyn Ansari,carolyn ansari|cayetana gay,2026-06-23T20:00:00,completed,insufficient_history,0,4,116.9,,,,,,,,,,,,,,23.0,4,0,,,0
polymarket,0x0d93dd8f40d161404caf25b77b587f1699529bed47f1d08567a08c0c63ec5c25,Raluca Georgiana Serban,ITF Gdansk: Raluca Georgiana Serban vs Victoria Bosio,raluca georgiana serban|victoria bosio,2026-06-23T13:15:00,completed,insufficient_history,0,4,206.8,,,,,,,,,,,,,,,0,0,,,0
polymarket,0x0da2f9030affc8c002bf537af35ca55a5badd35a24085bc44d9e948fb0e68017,Filiberto Fumagalli,ITF Bergamo: Filiberto Fumagalli vs Lorenzo Bocchi,filiberto fumagalli|lorenzo bocchi,2026-06-25T14:00:00,completed,flat,0,6,367.5,0.0,2026-06-25T06:00:57.237877,479.0,0.345,0.345,2026-06-25T06:05:21.335081,474.6,-1.0,0.0,0.03,10.571427,,30-60%,30.0,6,0,,,0
polymarket,0x0dbae110e84a9e49c9a8c8ae57df589277efc0486d3f4ed6b65570acb26184e1,Julia Stamatova,ITF Kursumlijska Banja: Julia Stamatova vs Darya Velikova,darya velikova|julia stamatova,2026-06-25T07:00:00,completed,insufficient_history,0,2,4.4,,,,,,,,,,,,,,,0,0,,,0
polymarket,0x0e6e460b59159d22243aa8ee231391b8494193ba92cecdc7e1b0d8c37d3d1d2d,Shelbayh/Marcos,Mallorca Championships (Doubles): Shelbayh/Marcos vs Goransson/King,goransson king|shelbayh marcos,2026-06-23T09:00:00,completed,insufficient_history,0,2,6.1,,,,,,,,,,,,,,45.0,38,0,,,0
polymarket,0x0e93b38e5bff2284e115f855427aed40907945a67dc4d8b6ddd85a5c1204002c,Kozyreva/Piter,Lexus Eastbourne Open (Doubles): Kozyreva/Piter vs Haverlag/Lumsden,haverlag lumsden|kozyreva piter,2026-06-23T09:00:00,completed,insufficient_history,0,2,6.1,,,,,,,,,,,,,,42.0,38,0,,,0
polymarket,0x0f2b130496cad88cabcdf84cddaaa626a5ced3b8720a5da5d6c8c8dcd1c23ec6,Olle Wallin,ITF Brussels: Olle Wallin vs Max Hans Rehberg,max hans rehberg|olle wallin,2026-06-27T07:30:00,completed,insufficient_history,0,2,4.6,,,,,,,,,,,,,,19.0,2,0,,,0
polymarket,0x0f73141715d00237a4d2aba31b435e4427ffbccf2da2a649ab2d069f606ec9ba,Sutjiadi/Zvonareva,Bad Homburg Open (Doubles): Sutjiadi/Zvonareva vs Kempen/Panova,kempen panova|sutjiadi zvonareva,2026-06-23T09:00:00,completed,insufficient_history,0,2,6.1,,,,,,,,,,,,,,41.0,29,0,,,0
polymarket,0x0fbd6a37d1e3062cb46109f74619692e67148a78d79b6747ab4f132e9994d2a9,Johan Oscar Lien,ITF Alkmaar: Johan Oscar Lien vs Manel Lazaro Juncadella,johan oscar lien|manel lazaro juncadella,2026-06-24T09:00:00,completed,insufficient_history,0,4,209.4,,,,,,,,,,,,,,,0,0,,,0
polymarket,0x0fd626e44ceff3c58a1df2ad83ea924c6995b34534fbe9de5974c7711d50c28c,Chiara Fornasieri,ITF Galati: Chiara Fornasieri vs Laura Brunkel,chiara fornasieri|laura brunkel,2026-06-24T07:00:00,completed,flat,0,18,1036.4,0.0,2026-06-23T11:28:09.727785,1171.8,0.55,0.55,2026-06-23T11:33:40.498488,1166.3,-4.0,0.0,0.02,,,30-60%,24.0,18,0,,,0
polymarket,0x101fae24c7d7fb56f467f0ea13dd2d6e66c84dda1968a74306f8c123512e3d9c,Arantxa Rus,"Wimbledon, Qualification WTA: Arantxa Rus vs Veronika Podrez",arantxa rus|veronika podrez,2026-06-23T16:35:00,completed,flat,0,8,506.9,0.0,2026-06-23T08:06:51.050596,508.1,0.315,0.315,2026-06-23T08:12:54.770659,502.1,-3.5,0.0,0.01,8570.956235999998,,30-60%,40.0,18,0,,,0
polymarket,0x107dd8bb62a3055fe32293f9b8faeaed7a29d39dd622dd78652f04b909da1f65,Fabienne Gettwart,ITF Alkmaar: Fabienne Gettwart vs Margaux Maquet,fabienne gettwart|margaux maquet,2026-06-25T09:00:00,completed,insufficient_history,0,2,4.4,,,,,,,,,,,,,,24.0,2,0,,,0
polymarket,0x1186ee354979a2f7a7fdf6085cb014312d3f271e19f1ea7616704303f9f3582c,Kelly Keller,ITF Claremont: Kelly Keller vs Yulia Zhytelna,kelly keller|yulia zhytelna,2026-06-24T19:15:00,completed,insufficient_history,0,2,3.8,,,,,,,,,,,,,,,0,0,,,0
polymarket,0x11da8f1296757c547fe0a68f44f736e056f5ff8e7166e0f89836679df4329968,Sara Victoria Balan,ITF Galati: Sara Victoria Balan vs Chiara Fornasieri,chiara fornasieri|sara victoria balan,2026-06-27T07:00:00,completed,insufficient_history,0,2,4.6,,,,,,,,,,,,,,16.0,2,0,,,0
polymarket,0x12489f310eb6041b9552943d4c0b8feee46ba851c6d4b76830ce7bd9c1f7e3de,Oscar Weightman,ITF Bakio: Oscar Weightman vs Darrshan Suresh,darrshan suresh|oscar weightman,2026-06-23T11:00:00,completed,insufficient_history,0,2,6.1,,,,,,,,,,,,,,29.0,1,0,,,0
polymarket,0x12ae9146095636ab4e9398b656a7c17d57afd4c9b78f20101a09cb7026bf086a,Yuhan Wang,ITF Maanshan: Yuhan Wang vs Tiana Tian Deng,tiana tian deng|yuhan wang,2026-06-24T02:00:00,completed,flat,0,5,132.9,0.0,2026-06-23T23:18:11.010958,161.8,0.455,0.455,2026-06-23T23:23:33.586811,156.4,0.0,0.0,0.03,,,30-60%,29.0,5,0,,,0
polymarket,0x136f0dd8a59edaffa3abcdded8232bc9b0e67cc1d2fcd5f08ea0e95b360cba3f,Maria Toma,ITF Tarvisio: Maria Toma vs Diletta Cherubini,diletta cherubini|maria toma,2026-06-23T08:30:00,completed,insufficient_history,0,2,6.1,,,,,,,,,,,,,,23.0,3,0,,,0
polymarket,0x13dcfaf0d2a7a013f94b8e9797c88ab5b80116689de0e77da883228dca8ff557,Carles Rojas,ITF Bakio: Carles Rojas vs Sergio Callejon Hernando,carles rojas|sergio callejon hernando,2026-06-23T08:30:00,completed,insufficient_history,0,2,6.1,,,,,,,,,,,,,,18.0,4,1,NEW_LOW_WATCH,2026-06-23T08:07:13.811164,1
polymarket,0x1402d5050f08b901e46d1fc7b403128ab0080a74de7479dc3e9fb4ebd1c3323b,Zhuoxuan Bai,"Wimbledon, Qualification WTA: Zhuoxuan Bai vs Tamara Zidansek",tamara zidansek|zhuoxuan bai,2026-06-23T13:55:00,completed,insufficient_history,0,4,206.8,,,,,,,,,,,,,,54.0,14,1,PRE_SPIKE_CANDIDATE,2026-06-23T04:33:21.093913,1
polymarket,0x143cef948c8d502265f26a290071a0c23621c94183340a5b9daf14b84ea8d92f,Nik Mikovic,ITF Slovenska Bistrica: Nik Mikovic vs Nikola Slavic,nik mikovic|nikola slavic,2026-06-25T09:00:00,completed,flat,0,8,447.0,0.0,2026-06-24T22:38:18.778899,621.7,0.595,0.595,2026-06-24T22:42:30.900247,617.5,-29.5,0.0,0.79,,,30-60%,29.0,8,0,,,0
polymarket,0x14ea734f88f1d68153f654ef7038c3c28cab1b1874992b94f7157ced0d7178af,Dev Javia,ITF Kayseri: Dev Javia vs William Jansen,dev javia|william jansen,2026-06-23T11:15:00,completed,insufficient_history,0,2,6.1,,,,,,,,,,,,,,24.0,8,0,,,0
polymarket,0x1505a7ae3b0591e6413f2e157e59d7ba2aba7e47d0ef9c717a2449ecbb96d261,Damir Dzumhur,Mallorca Championships: Damir Dzumhur vs Vit Kopriva,damir dzumhur|vit kopriva,2026-06-23T10:05:00,completed,insufficient_history,0,2,6.1,,,,,,,,,,,,,,51.0,22,1,PRE_SPIKE_CANDIDATE,2026-06-23T08:06:58.605406,1
polymarket,0x1587f12a3762b90aee236dcd54569c8cd1d6a5ea55567bdd0e93209c0030deef,Jiaqi Wang,ITF Maanshan: Jiaqi Wang vs Chenting Zhu,chenting zhu|jiaqi wang,2026-06-26T03:00:00,completed,insufficient_history,0,4,80.9,,,,,,,,,,,,,,19.0,4,0,,,0
polymarket,0x1613a430e045b7cc84f5fc1319d2006829eb36ebfd7691261cd7a63bae243d7d,Matisse Bobichon,ITF Porto: Matisse Bobichon vs Fabrizio Andaloro,fabrizio andaloro|matisse bobichon,2026-06-25T09:30:00,completed,insufficient_history,0,2,4.4,,,,,,,,,,,,,,24.0,2,0,,,0
polymarket,0x16acfde9421cf148f99f13190a09e80379c8486e3bf4affeede93086fd43996c,Aishi Das,ITF Taipei: Aishi Das vs Ikumi Yamazaki,aishi das|ikumi yamazaki,2026-06-24T02:00:00,completed,flat,0,18,972.8,0.0,2026-06-23T08:06:51.050596,1073.1,0.445,0.445,2026-06-23T08:12:54.770659,1067.1,-3.5,0.0,0.09,,,30-60%,37.0,24,0,,,0
polymarket,0x172663a7a75ca885127f432f2ceace7ec027f6d79471d8c4ea4b0406e3dac7b2,Muhammad/Stollar,Lexus Eastbourne Open (Doubles): Muhammad/Stollar vs Christie/Silva,christie silva|muhammad stollar,2026-06-23T09:00:00,completed,insufficient_history,0,2,6.1,,,,,,,,,,,,,,36.0,24,0,,,0
polymarket,0x184090362b93b2618567be85ca7354d0946b88105e66cd5eb6f27b9f9a940bcf,Yulia Starodubtseva,Lexus Eastbourne Open: Yulia Starodubtseva vs Anastasia Zakharova,anastasia zakharova|yulia starodubtseva,2026-06-23T10:05:00,completed,insufficient_history,0,2,6.1,,,,,,,,,,,,,,42.0,10,0,,,0
polymarket,0x18569ec03a0e594ec78c97250cde29f7d99b16aadb5eac01d2796790e3ca891c,William Mirarchi,ITF Bergamo: William Mirarchi vs Lorenzo Bocchi,lorenzo bocchi|william mirarchi,2026-06-23T09:00:00,completed,insufficient_history,0,2,6.1,,,,,,,,,,,,,,26.0,3,0,,,0
polymarket,0x1877c0e53f73f6863541b110df352ca0a6a9b911625e6de3737fdef61a51aa92,Joelle Lilly Sophie Steur,ITF Gdansk: Joelle Lilly Sophie Steur vs Barbora Palicova,barbora palicova|joelle lilly sophie steur,2026-06-25T09:30:00,completed,flat,0,8,447.0,0.0,2026-06-24T22:38:18.778899,651.7,0.52,0.52,2026-06-24T22:42:30.900247,647.5,-0.5,0.0,0.02,,,30-60%,18.0,8,0,,,0
polymarket,0x1910d0f9ad2b7ac729d8a8afb8280732f5ef5cfa9f1884e7d2136a7f0304fad8,Matthias Ujvary,ITF Zagreb: Matthias Ujvary vs Antonio Voljavec,antonio voljavec|matthias ujvary,2026-06-23T08:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,33.0,1,0,,,0
polymarket,0x19fa9cc35be0a2b213f296764bb2636c688bc9147d963ffde3d859fe5781cc91,Jesse De Jager,ITF Alkmaar: Jesse De Jager vs Alexander Maarten Sander Jong,alexander maarten sander jong|jesse de jager,2026-06-26T07:00:00,completed,flat,0,6,335.1,0.0,2026-06-25T22:41:40.759109,498.3,0.17,0.17,2026-06-25T22:44:22.339361,495.6,0.0,0.0,0.02,8.999992,,12-30%,30.0,6,0,,,0
polymarket,0x1a86c0100527b85c3b9f2242b9407b2697464d9a495b72c66e62848d656d7621,Katie Volynets,"Wimbledon, Qualification WTA: Katie Volynets vs Laura Samson",katie volynets|laura samson,2026-06-23T13:55:00,completed,insufficient_history,0,4,206.8,,,,,,,,,,,,,,35.0,2,0,,,0
polymarket,0x1b36b2c96b2a29ddcca4c68cae0fea16b0341e5b184329db4dfcf5ccd9323c66,Amelie Van Impe,ITF Alkmaar: Amelie Van Impe vs Anastasiya Kuparev,amelie van impe|anastasiya kuparev,2026-06-23T15:15:00,completed,insufficient_history,0,4,156.0,,,,,,,,,,,,,,,0,0,,,0
polymarket,0x1b5b8e68e122cc124bbb1d1c6260f55256c7f7eb13d79622b65bf37404559e1f,Jurak/Ruzic,Lexus Eastbourne Open (Doubles): Jurak/Ruzic vs Errani/Paolini,errani paolini|jurak ruzic,2026-06-23T09:00:00,completed,insufficient_history,0,2,6.1,,,,,,,,,,,,,,47.0,38,1,PRE_SPIKE_CANDIDATE,2026-06-23T04:33:17.131895,1
polymarket,0x1b8e467be09d93e9af00460aeec2a782e21aa5c1ed534b66309fc3b0b902f937,Kaitlin Quevedo,"Wimbledon, Qualification WTA: Kaitlin Quevedo vs Sayaka Ishii",kaitlin quevedo|sayaka ishii,2026-06-23T11:50:00,completed,insufficient_history,0,4,206.8,,,,,,,,,,,,,,35.0,4,0,,,0
polymarket,0x1bcfd8a4d34c493ca66bf8d0a89e12aeb08593a59816207eb9b20184d7f6161e,Madison Brengle,ITF Rome: Madison Brengle vs Ekaterina Khayrutdinova,ekaterina khayrutdinova|madison brengle,2026-06-25T15:15:00,completed,insufficient_history,0,4,172.0,,,,,,,,,,,,,,,0,0,,,0
polymarket,0x1c39960859e9bb141147231f5790d8fc948e3c916ef122b53920a049894277fc,Bhambri/Venus,Lexus Eastbourne Open (Doubles): Bhambri/Venus vs Etcheverry/Tirante,bhambri venus|etcheverry tirante,2026-06-23T10:00:00,completed,insufficient_history,0,2,6.1,,,,,,,,,,,,,,41.0,27,0,,,0
polymarket,0x1e3f2d079d941dc8470be58da1ed52f8c25378392c7941c8a62a67cba7260e83,Blancaneaux/Martineau,Plovdiv (Doubles): Blancaneaux/Martineau vs Compagnucci/Manas,blancaneaux martineau|compagnucci manas,2026-06-23T08:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,45.0,28,0,,,0
polymarket,0x1e6ba272e46727472d0bd5faa3b6f845e1115833b54f01d8b106780d2c757b6e,Hikaru Sato,ITF Taipei: Hikaru Sato vs Priska Madelyn Nugroho,hikaru sato|priska madelyn nugroho,2026-06-27T02:00:00,completed,flat,0,6,203.1,0.0,2026-06-26T22:08:58.320199,231.0,0.47,0.47,2026-06-26T22:13:25.949490,226.6,0.0,0.0,0.08,,,30-60%,30.0,6,0,,,0
polymarket,0x1f058fae83c0d0b634b0431f0d92b5be505874de003c4d92e12b5eee70c59ac1,Daniil Ostapenkov,ITF Porto: Daniil Ostapenkov vs Tiago Pereira,daniil ostapenkov|tiago pereira,2026-06-25T10:30:00,completed,insufficient_history,0,4,222.7,,,,,,,,,,,,,,24.0,4,0,,,0
polymarket,0x1f2586ce931ccd90da773d1c8f08d44c0c99c574d1a1008a5cef99c1756f01ca,Agostini/Johansson,Plovdiv (Doubles): Agostini/Johansson vs Fuchs/Thayne,agostini johansson|fuchs thayne,2026-06-23T08:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,45.0,28,0,,,0
polymarket,0x21af5e8a17a4ae63357b355acf718b9259797b5f76293c6efcf69e98f4210328,Amelie Justine Hejtmanek,ITF Kursumlijska Banja: Amelie Justine Hejtmanek vs Ksenia Zaytseva,amelie justine hejtmanek|ksenia zaytseva,2026-06-25T08:00:00,completed,flat,0,8,447.0,0.0,2026-06-24T22:38:18.778899,561.7,0.5,0.5,2026-06-24T22:42:30.900247,557.5,-29.5,0.0,0.98,,,30-60%,30.0,8,0,,,0
